user_id,signup_date,city,device,age_group,gender
2969,2023-02-20,Kolkata,Mobile,18-24,Female
2970,2023-08-29,Bangalore,Mobile,25-34,Female
2971,2023-06-13,Delhi,Mobile,25-34,Female
2972,2023-04-15,Mumbai,Desktop,35-44,Female
2973,2023-07-09,Hyderabad,Desktop,18-24,Male
2974,2023-06-10,Hyderabad,Mobile,25-34,Male
2975,2023-07-31,Delhi,Tablet,35-44,Male
2976,2023-01-24,Mumbai,Desktop,45+,Female
2977,2023-10-16,Pune,Mobile,35-44,Male
2978,2023-04-24,Mumbai,Mobile,18-24,Female
2979,2023-03-16,Hyderabad,Mobile,35-44,Female
2980,2023-01-09,Kolkata,Desktop,35-44,Female
2981,2023-05-14,Bangalore,Mobile,35-44,Male
2982,2023-10-11,Delhi,Mobile,35-44,Male
2983,2023-10-27,Hyderabad,Mobile,45+,Female
2984,2023-10-24,Hyderabad,Desktop,18-24,Male
2985,2023-08-02,Bangalore,Mobile,18-24,Female
2986,2023-06-01,Kolkata,Desktop,35-44,Female
2987,2023-03-20,Mumbai,Tablet,18-24,Female
2988,2023-04-11,Bangalore,Mobile,18-24,Female
2989,2023-06-18,Hyderabad,Mobile,25-34,Male
2990,2023-04-28,Pune,Mobile,35-44,Male
2991,2023-07-14,Mumbai,Desktop,18-24,Female
2992,2023-10-19,Hyderabad,Mobile,25-34,Female
2993,2023-05-06,Bangalore,Mobile,18-24,Male
2994,2023-09-13,Delhi,Mobile,18-24,Male
2995,2023-10-09,Mumbai,Mobile,25-34,Male
2996,2023-12-02,Pune,Tablet,18-24,Female
2997,2023-12-17,Mumbai,Desktop,35-44,Male
2998,2023-06-22,Delhi,Desktop,35-44,Male
2999,2023-05-12,Delhi,Mobile,35-44,Female
3000,2023-09-08,Pune,Mobile,18-24,Male
3001,2023-11-25,Chennai,Tablet,25-34,Male
3002,2023-09-09,Hyderabad,Mobile,18-24,Male
3003,2023-08-24,Delhi,Tablet,18-24,Female
3004,2023-03-28,Chennai,Mobile,25-34,Male
3005,2023-06-30,Bangalore,Mobile,35-44,Male
3006,2023-03-28,Pune,Desktop,18-24,Female
3007,2023-03-13,Pune,Tablet,18-24,Male
3008,2023-10-07,Mumbai,Tablet,45+,Female
3009,2023-09-08,Chennai,Mobile,25-34,Male
3010,2023-04-05,Mumbai,Mobile,45+,Male
3011,2023-10-05,Bangalore,Mobile,45+,Female
3012,2023-11-25,Delhi,Mobile,25-34,Female
3013,2023-01-31,Delhi,Desktop,18-24,Male
3014,2023-09-26,Delhi,Mobile,35-44,Female
3015,2023-01-18,Chennai,Tablet,18-24,Female
3016,2023-02-08,Delhi,Mobile,18-24,Male
3017,2023-12-09,Hyderabad,Desktop,35-44,Female
3018,2023-01-25,Bangalore,Mobile,25-34,Male
3019,2023-01-04,Mumbai,Mobile,18-24,Male
3020,2023-07-31,Hyderabad,Tablet,25-34,Male
3021,2023-03-12,Delhi,Mobile,35-44,Female
3022,2023-11-19,Bangalore,Desktop,18-24,Male
3023,2023-04-29,Chennai,Tablet,18-24,Female
3024,2023-02-04,Delhi,Desktop,18-24,Male
3025,2023-12-29,Mumbai,Mobile,25-34,Male
3026,2023-03-19,Delhi,Mobile,35-44,Female
3027,2023-01-05,Kolkata,Mobile,35-44,Female
3028,2023-04-22,Chennai,Mobile,25-34,Male
3029,2023-09-16,Chennai,Mobile,18-24,Male
3030,2023-08-22,Chennai,Mobile,18-24,Female
3031,2023-07-11,Mumbai,Mobile,18-24,Male
3032,2023-01-31,Bangalore,Mobile,18-24,Female
3033,2023-11-13,Hyderabad,Mobile,18-24,Female
3034,2023-11-23,Mumbai,Mobile,25-34,Female
3035,2023-12-08,Delhi,Mobile,18-24,Female
3036,2023-11-12,Delhi,Desktop,35-44,Female
3037,2023-09-05,Bangalore,Mobile,35-44,Male
3038,2023-12-04,Kolkata,Mobile,25-34,Male
3039,2023-09-07,Mumbai,Mobile,18-24,Male
3040,2023-01-09,Bangalore,Desktop,35-44,Male
3041,2023-01-04,Mumbai,Mobile,45+,Female
3042,2023-09-30,Kolkata,Mobile,18-24,Male
3043,2023-10-10,Mumbai,Tablet,35-44,Female
3044,2023-07-30,Bangalore,Desktop,35-44,Female
3045,2023-01-07,Hyderabad,Mobile,25-34,Female
3046,2023-01-09,Hyderabad,Mobile,25-34,Female
3047,2023-09-29,Bangalore,Mobile,25-34,Female
3048,2023-05-21,Delhi,Mobile,25-34,Male
3049,2023-10-02,Delhi,Tablet,25-34,Female
3050,2023-05-27,Delhi,Mobile,45+,Male
3051,2023-01-09,Delhi,Desktop,35-44,Female
3052,2023-09-15,Bangalore,Mobile,18-24,Male
3053,2023-12-24,Delhi,Tablet,25-34,Male
3054,2023-12-12,Delhi,Mobile,25-34,Male
3055,2023-08-09,Chennai,Mobile,18-24,Female
3056,2023-04-02,Kolkata,Mobile,25-34,Female
3057,2023-02-24,Chennai,Mobile,45+,Male
3058,2023-02-19,Mumbai,Mobile,25-34,Male
3059,2023-09-26,Mumbai,Desktop,18-24,Male
3060,2023-03-18,Kolkata,Mobile,18-24,Male
3061,2023-05-04,Delhi,Desktop,25-34,Female
3062,2023-04-09,Mumbai,Mobile,25-34,Male
3063,2023-11-14,Chennai,Mobile,25-34,Female
3064,2023-09-27,Chennai,Tablet,25-34,Male
3065,2023-05-10,Chennai,Mobile,18-24,Female
3066,2023-07-01,Delhi,Mobile,18-24,Male
3067,2023-05-17,Mumbai,Mobile,25-34,Female
3068,2023-07-23,Kolkata,Mobile,18-24,Female
3069,2023-02-10,Delhi,Desktop,35-44,Male
3070,2023-07-11,Chennai,Desktop,18-24,Male
3071,2023-07-27,Hyderabad,Mobile,25-34,Male
3072,2023-08-24,Chennai,Desktop,25-34,Male
3073,2023-10-17,Delhi,Mobile,25-34,Male
3074,2023-05-05,Delhi,Mobile,35-44,Male
3075,2023-12-23,Chennai,Tablet,25-34,Male
3076,2023-04-26,Pune,Mobile,35-44,Male
3077,2023-06-03,Kolkata,Desktop,25-34,Male
3078,2023-12-17,Mumbai,Desktop,25-34,Male
3079,2023-02-11,Mumbai,Desktop,35-44,Male
3080,2023-12-01,Kolkata,Tablet,25-34,Female
3081,2023-11-29,Hyderabad,Mobile,25-34,Female
3082,2023-01-17,Pune,Mobile,35-44,Female
3083,2023-02-17,Delhi,Mobile,45+,Male
3084,2023-07-27,Chennai,Desktop,25-34,Male
3085,2023-07-14,Hyderabad,Mobile,25-34,Male
3086,2023-07-13,Chennai,Mobile,18-24,Female
3087,2023-10-10,Bangalore,Mobile,25-34,Female
3088,2023-09-01,Mumbai,Tablet,25-34,Male
3089,2023-01-29,Chennai,Desktop,35-44,Female
3090,2023-11-23,Delhi,Mobile,25-34,Female
3091,2023-01-05,Bangalore,Mobile,35-44,Other
3092,2023-12-26,Kolkata,Mobile,18-24,Male
3093,2023-03-29,Delhi,Mobile,25-34,Male
3094,2023-02-12,Pune,Mobile,45+,Male
3095,2023-09-13,Mumbai,Desktop,18-24,Male
3096,2023-08-11,Chennai,Tablet,18-24,Female
3097,2023-11-27,Kolkata,Mobile,25-34,Male
3098,2023-06-19,Mumbai,Mobile,35-44,Female
3099,2023-10-17,Mumbai,Mobile,25-34,Male
3100,2023-02-18,Bangalore,Mobile,25-34,Male
3101,2023-09-28,Mumbai,Mobile,25-34,Male
3102,2023-01-22,Hyderabad,Mobile,18-24,Male
3103,2023-04-28,Pune,Mobile,35-44,Female
3104,2023-04-19,Bangalore,Desktop,18-24,Other
3105,2023-12-21,Delhi,Desktop,25-34,Female
3106,2023-10-18,Bangalore,Mobile,25-34,Female
3107,2023-09-01,Hyderabad,Mobile,35-44,Male
3108,2023-05-19,Mumbai,Desktop,35-44,Female
3109,2023-01-24,Chennai,Tablet,35-44,Male
3110,2023-02-08,Chennai,Mobile,25-34,Female
3111,2023-12-17,Chennai,Mobile,18-24,Female
3112,2023-05-24,Delhi,Mobile,18-24,Male
3113,2023-10-06,Hyderabad,Mobile,35-44,Male
3114,2023-10-16,Mumbai,Mobile,35-44,Other
3115,2023-12-03,Mumbai,Mobile,45+,Male
3116,2023-01-17,Pune,Mobile,18-24,Male
3117,2023-04-02,Hyderabad,Mobile,25-34,Male
3118,2023-06-11,Mumbai,Mobile,25-34,Female
3119,2023-01-09,Delhi,Tablet,35-44,Male
3120,2023-04-17,Delhi,Mobile,25-34,Female
3121,2023-10-28,Delhi,Desktop,35-44,Female
3122,2023-03-15,Delhi,Mobile,25-34,Female
3123,2023-12-31,Mumbai,Mobile,18-24,Male
3124,2023-07-23,Bangalore,Mobile,18-24,Female
3125,2023-02-09,Hyderabad,Mobile,18-24,Male
3126,2023-06-03,Chennai,Mobile,25-34,Female
3127,2023-03-25,Chennai,Mobile,18-24,Female
3128,2023-10-16,Mumbai,Mobile,25-34,Female
3129,2023-05-04,Kolkata,Desktop,25-34,Female
3130,2023-10-18,Pune,Mobile,35-44,Female
3131,2023-07-19,Hyderabad,Desktop,35-44,Male
3132,2023-12-13,Pune,Mobile,18-24,Female
3133,2023-10-04,Kolkata,Mobile,18-24,Male
3134,2023-06-19,Bangalore,Mobile,18-24,Male
3135,2023-07-16,Delhi,Desktop,45+,Male
3136,2023-03-13,Chennai,Tablet,25-34,Female
3137,2023-12-19,Hyderabad,Tablet,18-24,Male
3138,2023-02-10,Hyderabad,Mobile,35-44,Female
3139,2023-09-14,Bangalore,Desktop,25-34,Female
3140,2023-06-27,Mumbai,Mobile,35-44,Female
3141,2023-01-28,Delhi,Tablet,18-24,Female
3142,2023-02-20,Kolkata,Mobile,25-34,Male
3143,2023-08-12,Chennai,Mobile,25-34,Female
3144,2023-04-29,Bangalore,Mobile,35-44,Female
3145,2023-02-08,Delhi,Mobile,35-44,Female
3146,2023-06-24,Delhi,Desktop,25-34,Male
3147,2023-11-06,Pune,Tablet,18-24,Male
3148,2023-11-11,Chennai,Mobile,25-34,Female
3149,2023-11-01,Hyderabad,Desktop,45+,Male
3150,2023-07-23,Bangalore,Desktop,25-34,Male
3151,2023-06-17,Chennai,Mobile,35-44,Male
3152,2023-01-16,Delhi,Mobile,25-34,Male
3153,2023-11-21,Hyderabad,Mobile,25-34,Male
3154,2023-05-20,Bangalore,Mobile,25-34,Female
3155,2023-08-19,Bangalore,Mobile,35-44,Female
3156,2023-09-09,Chennai,Mobile,35-44,Male
3157,2023-04-27,Kolkata,Mobile,25-34,Male
3158,2023-07-02,Mumbai,Mobile,25-34,Female
3159,2023-10-11,Pune,Desktop,25-34,Male
3160,2023-07-12,Delhi,Mobile,18-24,Female
3161,2023-08-10,Bangalore,Mobile,45+,Male
3162,2023-04-06,Mumbai,Mobile,25-34,Male
3163,2023-12-15,Delhi,Mobile,35-44,Female
3164,2023-10-27,Bangalore,Mobile,35-44,Female
3165,2023-12-05,Mumbai,Mobile,35-44,Female
3166,2023-07-14,Bangalore,Mobile,45+,Male
3167,2023-02-13,Kolkata,Mobile,25-34,Male
3168,2023-11-13,Mumbai,Mobile,35-44,Female
3169,2023-06-01,Hyderabad,Mobile,18-24,Female
3170,2023-05-07,Bangalore,Desktop,25-34,Male
3171,2024-01-01,Chennai,Mobile,35-44,Female
3172,2023-02-07,Delhi,Mobile,18-24,Female
3173,2023-02-12,Mumbai,Mobile,35-44,Male
3174,2023-05-18,Mumbai,Desktop,35-44,Male
3175,2023-03-20,Mumbai,Mobile,35-44,Female
3176,2023-07-14,Mumbai,Desktop,25-34,Male
3177,2023-12-31,Chennai,Desktop,25-34,Female
3178,2023-11-21,Pune,Mobile,25-34,Male
3179,2023-03-20,Hyderabad,Mobile,35-44,Female
3180,2023-07-19,Chennai,Mobile,25-34,Male
3181,2023-06-12,Mumbai,Mobile,25-34,Male
3182,2023-07-04,Delhi,Mobile,25-34,Male
3183,2023-02-24,Delhi,Mobile,18-24,Male
3184,2023-02-16,Delhi,Mobile,18-24,Male
3185,2023-01-03,Bangalore,Mobile,18-24,Male
3186,2023-06-07,Bangalore,Desktop,25-34,Other
3187,2023-08-16,Delhi,Mobile,35-44,Female
3188,2023-07-04,Delhi,Tablet,18-24,Female
3189,2023-05-19,Pune,Tablet,18-24,Male
3190,2023-02-22,Hyderabad,Tablet,25-34,Male
3191,2023-03-09,Delhi,Desktop,35-44,Male
3192,2023-02-14,Pune,Mobile,18-24,Female
3193,2023-04-06,Kolkata,Mobile,18-24,Male
3194,2023-08-09,Delhi,Mobile,18-24,Female
3195,2023-08-18,Delhi,Mobile,25-34,Male
3196,2023-10-13,Bangalore,Desktop,18-24,Other
3197,2023-10-12,Kolkata,Tablet,25-34,Male
3198,2023-09-20,Pune,Mobile,35-44,Male
3199,2023-07-28,Mumbai,Mobile,25-34,Female
3200,2023-02-22,Delhi,Mobile,18-24,Female
3201,2023-01-14,Bangalore,Mobile,25-34,Female
3202,2023-02-15,Bangalore,Mobile,25-34,Male
3203,2023-07-01,Mumbai,Mobile,45+,Female
3204,2023-10-11,Pune,Desktop,18-24,Female
3205,2023-02-17,Chennai,Mobile,35-44,Male
3206,2023-11-02,Pune,Desktop,35-44,Male
3207,2023-11-03,Pune,Mobile,18-24,Female
3208,2023-06-16,Hyderabad,Desktop,45+,Female
3209,2023-07-17,Bangalore,Mobile,25-34,Female
3210,2023-01-07,Chennai,Desktop,25-34,Other
3211,2023-05-30,Mumbai,Desktop,18-24,Male
3212,2023-07-31,Chennai,Mobile,18-24,Female
3213,2023-07-18,Mumbai,Mobile,25-34,Female
3214,2023-02-13,Chennai,Desktop,25-34,Female
3215,2023-10-14,Delhi,Mobile,25-34,Female
3216,2023-05-05,Mumbai,Mobile,25-34,Female
3217,2023-10-20,Mumbai,Mobile,25-34,Male
3218,2023-09-24,Mumbai,Desktop,25-34,Male
3219,2023-03-28,Hyderabad,Desktop,18-24,Male
3220,2023-12-17,Hyderabad,Mobile,25-34,Female
3221,2023-07-14,Bangalore,Mobile,25-34,Male
3222,2023-03-28,Mumbai,Tablet,25-34,Female
3223,2023-03-13,Mumbai,Desktop,18-24,Male
3224,2023-05-18,Mumbai,Desktop,18-24,Male
3225,2023-06-04,Mumbai,Mobile,18-24,Male
3226,2023-05-18,Pune,Mobile,45+,Female
3227,2023-09-10,Delhi,Mobile,25-34,Male
3228,2023-03-16,Delhi,Desktop,18-24,Female
3229,2023-02-02,Mumbai,Mobile,18-24,Male
3230,2023-03-27,Delhi,Mobile,18-24,Male
3231,2023-08-11,Bangalore,Mobile,25-34,Male
3232,2023-05-22,Chennai,Mobile,18-24,Female
3233,2023-08-04,Delhi,Desktop,25-34,Male
3234,2023-06-03,Mumbai,Mobile,25-34,Female
3235,2023-09-05,Delhi,Desktop,35-44,Female
3236,2023-02-09,Delhi,Tablet,25-34,Male
3237,2023-07-04,Delhi,Mobile,25-34,Male
3238,2023-05-09,Kolkata,Desktop,35-44,Male
3239,2023-05-07,Chennai,Tablet,25-34,Female
3240,2023-11-17,Bangalore,Tablet,35-44,Female
3241,2023-09-11,Bangalore,Mobile,25-34,Female
3242,2023-11-01,Bangalore,Mobile,25-34,Male
3243,2023-11-12,Bangalore,Mobile,25-34,Male
3244,2023-04-11,Chennai,Desktop,45+,Male
3245,2023-08-23,Hyderabad,Desktop,25-34,Male
3246,2023-02-24,Mumbai,Desktop,45+,Male
3247,2023-03-11,Bangalore,Mobile,18-24,Female
3248,2023-06-05,Bangalore,Mobile,25-34,Female
3249,2023-01-04,Pune,Mobile,45+,Female
3250,2023-07-22,Chennai,Mobile,25-34,Male
3251,2023-06-20,Bangalore,Desktop,45+,Male
3252,2023-11-14,Mumbai,Mobile,18-24,Male
3253,2023-07-14,Chennai,Mobile,45+,Male
3254,2023-06-18,Mumbai,Mobile,25-34,Female
3255,2023-08-14,Delhi,Mobile,18-24,Male
3256,2023-06-21,Mumbai,Mobile,35-44,Female
3257,2023-08-09,Chennai,Mobile,18-24,Other
3258,2023-11-30,Delhi,Mobile,18-24,Male
3259,2023-11-01,Delhi,Mobile,18-24,Female
3260,2023-03-11,Pune,Mobile,25-34,Female
3261,2023-06-03,Delhi,Desktop,45+,Male
3262,2023-06-14,Bangalore,Mobile,18-24,Female
3263,2023-11-05,Bangalore,Desktop,25-34,Male
3264,2023-12-22,Mumbai,Desktop,18-24,Female
3265,2023-04-13,Hyderabad,Mobile,35-44,Male
3266,2023-09-03,Mumbai,Tablet,18-24,Male
3267,2023-06-10,Bangalore,Mobile,18-24,Male
3268,2023-04-01,Bangalore,Desktop,18-24,Female
3269,2023-07-23,Chennai,Tablet,25-34,Male
3270,2023-06-13,Chennai,Desktop,35-44,Male
3271,2023-05-30,Delhi,Mobile,25-34,Male
3272,2023-12-22,Mumbai,Mobile,18-24,Male
3273,2023-11-21,Hyderabad,Mobile,25-34,Female
3274,2023-09-09,Bangalore,Mobile,35-44,Female
3275,2023-10-22,Pune,Desktop,18-24,Female
3276,2023-05-05,Pune,Mobile,18-24,Female
3277,2023-06-16,Pune,Mobile,18-24,Female
3278,2023-07-12,Bangalore,Desktop,35-44,Female
3279,2023-05-24,Delhi,Mobile,25-34,Female
3280,2023-07-21,Hyderabad,Desktop,25-34,Male
3281,2023-07-06,Bangalore,Desktop,18-24,Male
3282,2023-02-28,Mumbai,Mobile,25-34,Other
3283,2023-10-16,Pune,Mobile,45+,Female
3284,2023-04-13,Pune,Mobile,18-24,Female
3285,2023-10-31,Bangalore,Mobile,45+,Male
3286,2023-10-07,Mumbai,Tablet,25-34,Female
3287,2023-04-03,Delhi,Desktop,18-24,Female
3288,2023-12-16,Hyderabad,Mobile,25-34,Male
3289,2023-10-09,Pune,Mobile,45+,Male
3290,2023-01-14,Delhi,Mobile,25-34,Male
3291,2023-08-25,Mumbai,Mobile,35-44,Female
3292,2023-12-29,Pune,Mobile,18-24,Female
3293,2023-04-18,Delhi,Mobile,25-34,Female
3294,2023-08-13,Bangalore,Mobile,35-44,Male
3295,2023-05-30,Kolkata,Mobile,45+,Female
3296,2023-12-21,Mumbai,Mobile,25-34,Male
3297,2023-02-05,Chennai,Tablet,25-34,Male
3298,2023-07-29,Mumbai,Desktop,18-24,Male
3299,2023-12-11,Delhi,Mobile,18-24,Other
3300,2023-09-13,Hyderabad,Mobile,18-24,Male
3301,2023-03-13,Bangalore,Mobile,18-24,Male
3302,2023-11-21,Kolkata,Mobile,18-24,Male
3303,2023-06-05,Bangalore,Mobile,25-34,Male
3304,2023-05-04,Delhi,Desktop,45+,Female
3305,2023-05-10,Delhi,Mobile,25-34,Female
3306,2023-12-04,Delhi,Mobile,25-34,Female
3307,2023-03-20,Delhi,Mobile,45+,Female
3308,2023-08-05,Mumbai,Desktop,18-24,Male
3309,2023-07-13,Delhi,Tablet,25-34,Female
3310,2023-02-07,Bangalore,Mobile,25-34,Male
3311,2023-08-18,Hyderabad,Mobile,18-24,Other
3312,2023-11-03,Chennai,Mobile,35-44,Male
3313,2023-09-03,Hyderabad,Mobile,18-24,Female
3314,2023-10-26,Mumbai,Mobile,18-24,Female
3315,2023-07-25,Delhi,Mobile,18-24,Male
3316,2023-10-01,Chennai,Mobile,45+,Male
3317,2023-09-17,Bangalore,Mobile,25-34,Male
3318,2023-12-21,Mumbai,Mobile,25-34,Male
3319,2023-08-03,Hyderabad,Desktop,25-34,Female
3320,2023-10-06,Hyderabad,Mobile,18-24,Other
3321,2023-01-19,Bangalore,Desktop,25-34,Female
3322,2023-07-04,Mumbai,Mobile,25-34,Female
3323,2023-12-26,Hyderabad,Mobile,18-24,Male
3324,2023-10-02,Chennai,Mobile,25-34,Male
3325,2023-11-01,Hyderabad,Desktop,18-24,Male
3326,2023-11-23,Hyderabad,Mobile,18-24,Other
3327,2023-02-13,Hyderabad,Mobile,35-44,Female
3328,2023-02-25,Bangalore,Mobile,25-34,Male
3329,2023-05-08,Mumbai,Mobile,25-34,Female
3330,2023-12-03,Chennai,Tablet,25-34,Female
3331,2023-12-07,Chennai,Mobile,25-34,Female
3332,2023-07-01,Hyderabad,Mobile,25-34,Female
3333,2023-03-27,Mumbai,Mobile,35-44,Female
3334,2023-11-28,Mumbai,Desktop,25-34,Male
3335,2023-11-10,Pune,Mobile,45+,Female
3336,2023-01-23,Hyderabad,Desktop,45+,Male
3337,2023-10-16,Pune,Desktop,25-34,Male
3338,2023-11-27,Hyderabad,Mobile,35-44,Female
3339,2023-12-13,Chennai,Mobile,25-34,Male
3340,2023-11-28,Chennai,Mobile,25-34,Male
3341,2023-07-24,Pune,Desktop,18-24,Male
3342,2023-06-19,Bangalore,Mobile,25-34,Female
3343,2023-08-09,Chennai,Mobile,45+,Male
3344,2023-02-24,Mumbai,Desktop,35-44,Male
3345,2023-01-06,Bangalore,Mobile,35-44,Male
3346,2023-02-20,Hyderabad,Mobile,18-24,Female
3347,2023-05-13,Delhi,Mobile,25-34,Male
3348,2023-04-24,Delhi,Mobile,18-24,Female
3349,2023-09-19,Delhi,Mobile,25-34,Male
3350,2023-09-23,Delhi,Mobile,25-34,Female
3351,2023-10-13,Delhi,Desktop,25-34,Male
3352,2023-10-25,Bangalore,Mobile,25-34,Female
3353,2023-12-19,Pune,Desktop,25-34,Female
3354,2023-10-22,Bangalore,Mobile,18-24,Male
3355,2023-04-24,Mumbai,Mobile,18-24,Female
3356,2023-08-17,Mumbai,Desktop,35-44,Female
3357,2023-07-11,Chennai,Mobile,18-24,Male
3358,2023-07-20,Delhi,Tablet,18-24,Female
3359,2023-08-26,Pune,Desktop,35-44,Female
3360,2023-12-14,Chennai,Mobile,45+,Male
3361,2023-10-29,Hyderabad,Mobile,35-44,Male
3362,2023-12-20,Delhi,Mobile,18-24,Female
3363,2023-09-14,Chennai,Mobile,18-24,Female
3364,2023-03-19,Delhi,Mobile,45+,Female
3365,2023-06-26,Kolkata,Mobile,35-44,Female
3366,2023-01-13,Chennai,Mobile,25-34,Male
3367,2023-09-05,Delhi,Mobile,18-24,Male
3368,2023-02-23,Delhi,Desktop,18-24,Female
3369,2023-06-01,Mumbai,Desktop,18-24,Female
3370,2023-08-01,Chennai,Mobile,25-34,Male
3371,2023-02-13,Delhi,Desktop,18-24,Female
3372,2023-03-01,Chennai,Mobile,45+,Female
3373,2023-03-14,Delhi,Mobile,18-24,Female
3374,2023-06-28,Chennai,Mobile,35-44,Male
3375,2023-06-09,Hyderabad,Mobile,18-24,Male
3376,2023-06-25,Hyderabad,Mobile,25-34,Female
3377,2023-08-22,Hyderabad,Desktop,18-24,Female
3378,2023-04-16,Mumbai,Tablet,35-44,Male
3379,2023-09-24,Mumbai,Mobile,25-34,Female
3380,2023-09-05,Chennai,Desktop,18-24,Male
3381,2023-06-28,Delhi,Mobile,35-44,Male
3382,2023-09-01,Bangalore,Mobile,25-34,Male
3383,2023-02-19,Mumbai,Desktop,45+,Male
3384,2023-08-13,Delhi,Mobile,45+,Female
3385,2023-12-23,Mumbai,Mobile,45+,Female
3386,2023-08-20,Pune,Mobile,18-24,Male
3387,2023-06-13,Delhi,Mobile,18-24,Female
3388,2023-02-04,Bangalore,Mobile,45+,Female
3389,2023-06-03,Mumbai,Mobile,25-34,Male
3390,2023-01-23,Chennai,Mobile,18-24,Female
3391,2023-12-30,Delhi,Mobile,35-44,Female
3392,2023-02-28,Pune,Mobile,18-24,Female
3393,2023-01-12,Pune,Mobile,35-44,Female
3394,2023-06-25,Delhi,Desktop,35-44,Male
3395,2023-11-28,Pune,Mobile,35-44,Male
3396,2023-02-25,Kolkata,Mobile,18-24,Female
3397,2023-12-13,Pune,Mobile,25-34,Female
3398,2023-03-26,Pune,Mobile,25-34,Male
3399,2023-05-05,Delhi,Mobile,25-34,Male
3400,2023-09-22,Bangalore,Mobile,18-24,Female
3401,2023-03-31,Mumbai,Tablet,25-34,Male
3402,2023-10-10,Mumbai,Desktop,25-34,Male
3403,2023-03-23,Kolkata,Mobile,25-34,Male
3404,2023-06-19,Delhi,Mobile,35-44,Male
3405,2023-10-14,Hyderabad,Mobile,25-34,Male
3406,2023-08-07,Hyderabad,Mobile,18-24,Female
3407,2023-08-25,Pune,Mobile,25-34,Male
3408,2023-04-29,Kolkata,Desktop,35-44,Other
3409,2023-07-27,Delhi,Mobile,25-34,Female
3410,2023-11-19,Mumbai,Desktop,25-34,Female
3411,2023-04-05,Bangalore,Mobile,18-24,Female
3412,2023-04-06,Mumbai,Mobile,25-34,Female
3413,2023-11-24,Mumbai,Mobile,45+,Male
3414,2023-12-03,Delhi,Mobile,45+,Male
3415,2023-08-10,Hyderabad,Desktop,25-34,Male
3416,2023-07-22,Bangalore,Mobile,35-44,Male
3417,2023-01-15,Delhi,Mobile,35-44,Male
3418,2023-11-11,Chennai,Tablet,45+,Other
3419,2023-04-12,Delhi,Desktop,25-34,Male
3420,2023-08-19,Mumbai,Desktop,25-34,Female
3421,2023-10-31,Hyderabad,Tablet,25-34,Female
3422,2023-08-08,Chennai,Mobile,18-24,Male
3423,2023-07-19,Hyderabad,Desktop,25-34,Female
3424,2023-01-03,Mumbai,Desktop,35-44,Female
3425,2023-12-27,Pune,Desktop,35-44,Male
3426,2023-04-20,Chennai,Desktop,35-44,Female
3427,2023-04-16,Bangalore,Mobile,18-24,Female
3428,2023-05-23,Chennai,Desktop,25-34,Male
3429,2023-12-27,Pune,Mobile,18-24,Female
3430,2023-02-02,Chennai,Mobile,18-24,Female
3431,2023-10-23,Chennai,Mobile,45+,Male
3432,2023-02-22,Kolkata,Tablet,25-34,Female
3433,2023-10-02,Hyderabad,Mobile,35-44,Female
3434,2023-04-06,Bangalore,Mobile,18-24,Female
3435,2023-07-07,Hyderabad,Mobile,25-34,Female
3436,2023-06-16,Delhi,Tablet,25-34,Female
3437,2023-04-11,Delhi,Mobile,18-24,Male
3438,2023-08-23,Chennai,Desktop,25-34,Other
3439,2023-02-28,Kolkata,Desktop,18-24,Female
3440,2023-05-15,Kolkata,Mobile,25-34,Male
3441,2023-12-10,Delhi,Mobile,45+,Female
3442,2023-09-08,Bangalore,Desktop,35-44,Female
3443,2023-09-28,Delhi,Desktop,45+,Male
3444,2023-11-24,Kolkata,Desktop,35-44,Female
3445,2023-06-10,Kolkata,Mobile,35-44,Female
3446,2023-11-02,Chennai,Desktop,25-34,Female
3447,2023-07-18,Hyderabad,Mobile,25-34,Male
3448,2023-11-09,Hyderabad,Mobile,25-34,Female
3449,2023-07-20,Chennai,Desktop,35-44,Female
3450,2023-10-28,Mumbai,Mobile,18-24,Other
3451,2023-02-28,Bangalore,Desktop,18-24,Female
3452,2023-06-28,Chennai,Mobile,45+,Female
3453,2023-06-30,Chennai,Desktop,18-24,Male
3454,2023-08-23,Delhi,Mobile,45+,Female
3455,2023-11-13,Kolkata,Mobile,35-44,Male
3456,2023-03-30,Mumbai,Desktop,25-34,Male
3457,2023-12-11,Bangalore,Mobile,25-34,Male
3458,2023-12-28,Chennai,Mobile,35-44,Female
3459,2023-06-02,Chennai,Tablet,18-24,Male
3460,2023-11-11,Chennai,Mobile,35-44,Male
3461,2023-10-30,Delhi,Tablet,35-44,Male
3462,2023-02-13,Mumbai,Mobile,18-24,Female
3463,2023-12-11,Chennai,Mobile,18-24,Female
3464,2023-03-10,Chennai,Desktop,18-24,Male
3465,2023-06-10,Mumbai,Desktop,18-24,Female
3466,2023-03-02,Hyderabad,Mobile,18-24,Male
3467,2023-05-03,Bangalore,Mobile,35-44,Male
3468,2023-06-06,Chennai,Desktop,25-34,Male
3469,2023-03-01,Pune,Mobile,35-44,Male
3470,2023-04-04,Mumbai,Mobile,18-24,Female
3471,2023-07-11,Mumbai,Mobile,25-34,Male
3472,2023-12-22,Hyderabad,Mobile,25-34,Female
3473,2023-03-14,Chennai,Mobile,35-44,Other
3474,2023-09-19,Chennai,Mobile,25-34,Male
3475,2023-07-18,Pune,Mobile,25-34,Male
3476,2023-08-03,Hyderabad,Mobile,35-44,Female
